year	id	data	FFD_corr	vernal	FFD_action	grazing	shoot_vol	shoot_vol_action	cum_n_fl	cum_n_fl_action	n_fr	n_ovules	total_n_seeds	total_n_intact_seeds
2007	22	1	03/05/2007	21/03/07 00:14	ok_g	0,1875	18122,48	ok_m	211	ok	1	14	6	6
2007	23	1	12/05/2007	21/03/07 00:14	ok	0	4644,91	ok_m	61	ok	0	0	0	0
2007	24	1	09/05/2007	21/03/07 00:14	ok_g	0,4	977,17	ok_m	41	ok	0	0	0	0
2007	25	1	14/05/2007	21/03/07 00:14	ok	0	305,49	ok	9	ok	3	37	21	16
2007	26	1	07/05/2007	21/03/07 00:14	ok	0,3333333333	2435,63	ok_m	9	ok	2	26	21	11
2007	27	1	NA	21/03/07 00:14	impute	0,5	1583,36	ok	34	ok	5	73	27	12
2007	28	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	29	1	13/05/2007	21/03/07 00:14	ok	0	NA	impute	22	ok	0	0	0	0
2007	30	1	13/05/2007	21/03/07 00:14	ok	0	1050,27	ok	24	ok	3	49	20	1,0526315789
2007	31	1	15/05/2007	21/03/07 00:14	ok	0,5	3406,27	ok_m	87	ok	5	69	22	17
2007	32	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	33	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	34	1	18/05/2007	21/03/07 00:14	ok	0	503,30	ok	11	ok	3	37	18	5
2007	35	1	28/04/2007	21/03/07 00:14	ok	0	4442,27	ok	155	ok	11	158	51	15
2007	36	1	NA	21/03/07 00:14	impute	0,5	1627,28	ok	2	ok	0	0	0	0
2007	37	1	08/05/2007	21/03/07 00:14	ok	0	1775,48	ok	19	ok	3	36	17	8
2007	38	1	13/05/2007	21/03/07 00:14	ok	0	643,62	ok	11	ok	2	24	13	3
2007	39	1	12/05/2007	21/03/07 00:14	ok	0	2793,05	ok	53	ok	0	0	0	0
2007	40	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	41	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	42	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	43	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	44	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	45	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	46	1	05/05/2007	21/03/07 00:14	ok	0	725,83	ok_m	13	ok	5	66	28	9
2007	47	1	13/05/2007	21/03/07 00:14	ok	0	521,83	ok	13	ok	3	48	12	1
2007	48	1	02/05/2007	21/03/07 00:14	ok	0	2261,28	ok	36	ok	4	54	38	10
2007	49	1	08/05/2007	21/03/07 00:14	ok	0	3856,82	ok_m	32	ok	4	51	24	12
2007	50	1	NA	21/03/07 00:14	impute	0	458,04	ok	5	ok	0	0	0	0
2007	51	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	52	1	13/05/2007	21/03/07 00:14	ok	0	912,32	ok	18	ok	3	33	18	3,1764705882
2007	53	1	11/05/2007	21/03/07 00:14	ok	0	4373,71	ok_m	32	ok	5	46	26	14
2007	54	1	03/05/2007	21/03/07 00:14	ok	0	3994,82	ok_m	133	ok	2	19	3	3
2007	55	1	07/05/2007	21/03/07 00:14	ok	0	659,58	ok	4	ok	2	19	7	7
2007	56	1	16/05/2007	21/03/07 00:14	ok	0	416,13	ok_m	28	ok	4	56	30	16
2007	57	1	NA	21/03/07 00:14	impute	0	229,73	ok	5	ok	4	40	16	16
2007	58	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	59	1	21/05/2007	21/03/07 00:14	ok	0	1932,21	ok	26	ok	2	26	9	4
2007	60	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	61	1	17/05/2007	21/03/07 00:14	ok	0	908,33	ok_m	13	ok	0	0	0	0
2007	62	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	63	1	NA	21/03/07 00:14	impute	0	295,91	ok_m	2	ok	2	24	12	3
2007	64	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	65	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	66	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	67	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	68	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	69	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	70	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	71	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	72	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	73	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	74	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	75	1	16/05/2007	21/03/07 00:14	ok_g	0,1428571429	2131,38	ok_m	30	ok	3	38	14	5
2007	76	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	77	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	78	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	79	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	80	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	81	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	82	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	83	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	84	1	09/05/2007	21/03/07 00:14	ok	0	5602,47	ok_m	144	ok	11	134	59	11
2007	85	1	14/05/2007	21/03/07 00:14	ok	0	1612,82	ok_m	14	ok	0	0	0	0
2007	86	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	87	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	88	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	89	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	90	1	10/05/2007	21/03/07 00:14	ok_g	0,2	4161,06	ok_m	33	ok	0	0	0	0
2007	91	1	01/05/2007	21/03/07 00:14	ok	0	5421,70	ok_m	66	ok	3	40	13	11
2007	92	1	09/05/2007	21/03/07 00:14	ok_g	0,3333333333	1803,96	ok_m	33	ok	0	0	0	0
2007	93	1	04/05/2007	21/03/07 00:14	ok	0	2691,76	ok	68	ok	2	36	8	1
2007	94	1	12/05/2007	21/03/07 00:14	ok_g	0,25	3817,04	ok_m	35	ok	8	106	24	17
2007	95	1	NA	21/03/07 00:14	impute	0	2525,55	ok_m	101	ok	8	114	35	11
2007	96	1	NA	21/03/07 00:14	impute	0,5	1372,78	ok_m	22	ok	0	0	0	0
2007	97	1	05/05/2007	21/03/07 00:14	ok	0	3619,62	ok	53	ok	12	225	59	21
2007	98	1	29/04/2007	21/03/07 00:14	ok	0	3065,39	ok	64	ok	6	77	19	8,4444444444
2007	99	1	06/05/2007	21/03/07 00:14	ok	0	2475,48	ok	68	ok	0	0	0	0
2007	100	1	30/04/2007	21/03/07 00:14	ok	0	4329,98	ok	68	ok	11	148	43	23
2007	101	1	14/05/2007	21/03/07 00:14	ok	0	644,68	ok_m	6	ok	1	11	5	2
2007	102	1	05/05/2007	21/03/07 00:14	ok	0	2178,30	ok	20	ok	1	13	9	5
2007	103	1	06/05/2007	21/03/07 00:14	ok	0	2040,59	ok	33	ok	1	11	6	4
2007	104	1	09/05/2007	21/03/07 00:14	ok	0,9	NA	impute	21	ok	0	0	0	0
2007	105	1	NA	21/03/07 00:14	impute	0,5714285714	6989,90	ok_m	19	ok	3	43	15	4
2007	106	1	15/05/2007	21/03/07 00:14	ok	0	1871,29	ok	7	ok	0	0	0	0
2007	107	1	10/05/2007	21/03/07 00:14	ok	0	927,37	ok	16	ok	4	50	21	14
2007	108	1	09/05/2007	21/03/07 00:14	ok	0	883,94	ok	27	ok	2	42	15	11
2007	109	1	10/05/2007	21/03/07 00:14	ok_g	0,3333333333	2748,27	ok_m	35	ok	3	43	12	1
2007	110	1	13/05/2007	21/03/07 00:14	ok	0	1293,74	ok	21	ok	3	63	16	3
2007	111	1	21/05/2007	21/03/07 00:14	ok	0	979,88	ok	7	ok	1	11	5	0
2007	112	1	20/05/2007	21/03/07 00:14	ok	0	1630,19	ok	10	ok	3	40	21	18
2007	113	1	11/05/2007	21/03/07 00:14	ok	0	2679,94	ok_m	20	ok	4	80	19	8
2007	114	1	13/05/2007	21/03/07 00:14	ok	0	9646,04	ok_m	11	ok	4	62	21	12
2007	115	1	17/05/2007	21/03/07 00:14	ok	0	989,38	ok	11	ok	1	12	4	4
2007	116	1	11/05/2007	21/03/07 00:14	ok	0	834,79	ok	11	ok	0	0	0	0
2007	117	1	14/05/2007	21/03/07 00:14	ok	0,5	459,46	ok_m	7	ok	0	0	0	0
2007	118	1	14/05/2007	21/03/07 00:14	ok	0	1064,23	ok_m	9	ok	0	0	0	0
2007	119	1	13/05/2007	21/03/07 00:14	ok	0	383,17	ok_m	15	ok	0	0	0	0
2007	120	1	12/05/2007	21/03/07 00:14	ok	0	3852,15	ok_m	43	ok	6	80	25	11
2007	121	1	18/05/2007	21/03/07 00:14	ok	0	1520,93	ok	30	ok	4	50	10	8
2007	122	1	19/05/2007	21/03/07 00:14	ok	0,3333333333	597,49	ok_m	5	ok	1	11	5	5
2007	123	1	23/05/2007	21/03/07 00:14	ok	0	353,43	ok	4	ok	0	0	0	0
2007	124	1	NA	21/03/07 00:14	impute	0	343,59	ok	4	ok	0	0	0	0
2007	125	1	23/05/2007	21/03/07 00:14	ok	0	471,24	ok	3	ok	0	0	0	0
2007	126	1	14/05/2007	21/03/07 00:14	ok	0	371,02	ok	8	ok	0	0	0	0
2007	127	1	NA	21/03/07 00:14	impute	1	81,71	ok	NA	impute	0	0	0	0
2007	128	1	18/05/2007	21/03/07 00:14	ok	0	672,01	ok	13	ok	0	0	0	0
2007	129	1	19/05/2007	21/03/07 00:14	ok	0	1202,95	ok	6	ok	1	12	11	6
2007	130	1	19/05/2007	21/03/07 00:14	ok	0	693,55	ok	2	ok	0	0	0	0
2007	131	1	NA	21/03/07 00:14	impute	0	489,94	ok	3	ok	0	0	0	0
2007	132	1	NA	21/03/07 00:14	impute	0	458,04	ok	2	ok	0	0	0	0
2007	133	1	NA	21/03/07 00:14	impute	0,5	401,80	ok	5	ok	0	0	0	0
2007	134	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	135	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	136	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	137	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	138	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	139	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	140	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	141	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	142	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	143	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	144	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	145	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	146	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	147	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	148	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	149	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	150	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	151	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	152	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	153	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	154	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	155	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	156	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	157	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	158	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	159	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	160	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	161	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	162	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	163	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	164	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	165	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	166	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	167	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	168	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	169	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	170	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	171	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	172	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	173	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	174	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	175	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	176	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	177	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	178	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	179	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	180	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	181	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	182	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	183	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	184	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	185	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	186	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	187	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	188	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	189	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	190	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	191	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	192	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	193	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	194	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	195	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	196	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	197	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	198	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	199	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	200	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	201	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	202	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	203	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	204	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	205	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	206	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	207	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	208	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	209	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	210	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	211	1	04/05/2007	21/03/07 00:14	ok	0	2931,48	ok	67	ok	9	117	41	10,5128205128
2007	212	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	213	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	214	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	215	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	216	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	217	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	219	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	220	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	221	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	222	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	223	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	224	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	225	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	226	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	227	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	228	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	229	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	230	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	231	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	232	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	233	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	234	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	235	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	236	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	237	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	238	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	239	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	240	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	241	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	242	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	243	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	244	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	245	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	246	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	247	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	248	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	249	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	250	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	251	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	252	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007	253	0	NA	21/03/07 00:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2008	1	0	NA	20/03/08 06:04	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2008	2	0	NA	20/03/08 06:04	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2008	3	0	NA	20/03/08 06:04	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2008	4	1	03/05/2008	20/03/08 06:04	ok	0	6317,41	ok	55	ok	10	155	48	26,3225806452
2008	5	0	NA	20/03/08 06:04	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2008	6	1	13/05/2008	20/03/08 06:04	ok	0	2593,74	ok	6	ok	3	45	16	7
2008	7	0	NA	20/03/08 06:04	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2008	8	1	04/05/2008	20/03/08 06:04	ok	0	2157,22	ok_m	21	ok	2	26,6666666667	8	8
2008	9	1	05/05/2008	20/03/08 06:04	ok	0	5733,24	ok	77	ok	14	154	82	58,5714285714
2008	10	1	04/05/2008	20/03/08 06:04	ok_g	0,0714285714	28529,38	ok_m	156	ok	18	234,5142857143	89,4857142857	89,4857142857
2008	11	0	NA	20/03/08 06:04	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2008	12	1	04/05/2008	20/03/08 06:04	ok	0	1473,31	ok	12	ok	2	27	19	19
2008	13	1	04/05/2008	20/03/08 06:04	ok	0,5	2245,80	ok_m	26	ok	0	0	0	0
2008	14	1	09/05/2008	20/03/08 06:04	ok	0	917,80	ok	9	ok	3	42	19	19
2008	15	1	03/05/2008	20/03/08 06:04	ok	0	5211,43	ok	49	ok	10	117	46	33,4545454545
2008	16	1	04/05/2008	20/03/08 06:04	ok	0	4211,74	ok_m	43	ok	0	0	0	0
2008	17	1	06/05/2008	20/03/08 06:04	ok	0	1084,30	ok	24	ok	3	34,8	13,2	13,2
2008	18	1	03/05/2008	20/03/08 06:04	ok	0	549,02	ok	5	ok	3	42	18	18
2008	19	1	04/05/2008	20/03/08 06:04	ok	0	1634,12	ok	7	ok	1	26	6	6
2008	20	1	29/04/2008	20/03/08 06:04	ok	0,1428571429	9934,05	ok_m	58	ok	15	222,4137931034	74,4827586207	32,7724137931
2008	21	1	29/04/2008	20/03/08 06:04	ok	0,1428571429	5732,91	ok_m	52	ok	16	256	96	96
2008	22	1	29/04/2008	20/03/08 06:04	ok	0	19673,51	ok_m	191	ok	21	290	86	40,1333333333
2008	23	1	07/05/2008	20/03/08 06:04	ok	0	3710,84	ok	31	ok	3	38	21	15,4
2008	24	1	06/05/2008	20/03/08 06:04	ok	0,5	1214,45	ok	16	ok	4	53,7142857143	32	32
2008	25	1	09/05/2008	20/03/08 06:04	ok	0	680,47	ok	1	ok	2	24	11	11
2008	26	1	04/05/2008	20/03/08 06:04	ok	0	4579,25	ok	34	ok	13	174,72	72,8	72,8
2008	27	1	29/04/2008	20/03/08 06:04	ok	0	1778,32	ok	13	ok	3	39	24	24
2008	28	0	NA	20/03/08 06:04	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2008	29	1	11/05/2008	20/03/08 06:04	ok	0	NA	impute	2	ok	0	0	0	0
2008	30	1	07/05/2008	20/03/08 06:04	ok	1	NA	impute	22	ok	0	0	0	0
2008	31	1	06/05/2008	20/03/08 06:04	ok	0	1461,60	ok	12	ok	8	112	46	46
2008	32	0	NA	20/03/08 06:04	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2008	33	1	10/05/2008	20/03/08 06:04	ok	0	NA	impute	5	ok	0	0	0	0
2008	34	0	NA	20/03/08 06:04	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2008	35	1	29/04/2008	20/03/08 06:04	ok	0	7477,51	ok_m	66	ok	8	115	44	44
2008	36	1	10/05/2008	20/03/08 06:04	ok	0,5	883,80	ok_m	8	ok	0	0	0	0
2008	37	1	09/05/2008	20/03/08 06:04	ok	0	2011,91	ok_m	16	ok	3	39	21	21
2008	38	1	29/04/2008	20/03/08 06:04	ok	0	1478,21	ok	3	ok	0	0	0	0
2008	39	1	08/05/2008	20/03/08 06:04	ok	0	10263,58	ok_m	32	ok	1	15	3	3
2008	40	0	NA	20/03/08 06:04	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2008	41	0	NA	20/03/08 06:04	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2008	42	0	NA	20/03/08 06:04	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2008	43	0	NA	20/03/08 06:04	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
